_id,Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
16093,2023-02-01T06:00,1.127,1.628,4.663,6.667,14.96,25.240
16094,2023-02-01T06:30,1.151,1.939,4.765,6.667,16.63,25.190
16095,2023-02-01T07:00,1.095,1.995,4.486,6.250,1.33,25.140
16096,2023-02-01T07:30,1.182,1.857,4.733,6.897,12.94,25.100
16097,2023-02-01T08:00,1.070,1.902,4.493,6.667,26.03,25.190
16098,2023-02-01T08:30,1.102,1.678,4.643,6.452,17.07,25.240
16099,2023-02-01T09:00,1.078,1.944,4.651,6.061,12.14,25.190
16100,2023-02-01T09:30,0.997,1.869,4.391,6.667,16.63,25.240
16101,2023-02-01T10:00,1.044,1.847,4.499,6.452,9.60,25.380
16102,2023-02-01T10:30,0.956,1.543,4.708,6.061,11.18,25.420
16103,2023-02-01T11:00,1.104,2.246,4.913,6.250,15.05,25.560
16104,2023-02-01T11:30,1.053,2.023,4.783,6.061,6.96,25.660
16105,2023-02-01T12:00,1.043,1.685,4.802,11.111,164.32,25.700
16106,2023-02-01T12:30,1.114,1.811,4.936,10.526,167.66,25.840
16107,2023-02-01T13:00,1.046,1.841,4.837,6.061,6.78,25.890
16108,2023-02-01T13:30,1.082,1.847,4.843,6.250,171.62,25.890
16109,2023-02-01T14:00,0.994,1.533,4.743,10.000,156.85,25.840
16110,2023-02-01T14:30,1.090,1.834,5.174,10.526,158.43,25.990
16111,2023-02-01T15:00,0.969,1.757,4.837,10.526,147.09,26.360
16112,2023-02-01T15:30,1.036,1.812,5.139,10.526,166.34,26.510
16113,2023-02-01T16:00,0.959,1.537,5.191,10.526,144.89,26.600
16114,2023-02-01T16:30,0.957,1.932,4.758,10.000,162.83,26.410
16115,2023-02-01T17:00,1.019,1.570,4.841,10.526,153.77,26.410
16116,2023-02-01T17:30,1.089,2.015,4.921,10.526,157.90,26.320
16117,2023-02-01T18:00,1.048,2.083,4.741,10.000,161.16,26.270
16118,2023-02-01T18:30,1.152,1.848,5.204,9.524,151.75,26.270
16119,2023-02-01T19:00,1.069,1.732,4.772,10.000,170.47,26.270
16120,2023-02-01T19:30,1.134,1.744,5.035,11.111,175.40,26.170
16121,2023-02-01T20:00,1.171,1.996,5.113,11.765,164.32,26.030
16122,2023-02-01T20:30,1.098,2.109,4.707,10.526,167.66,25.990
16123,2023-02-01T21:00,1.209,2.037,5.168,10.000,159.66,25.990
16124,2023-02-01T21:30,1.175,1.877,4.810,9.091,160.89,25.940
16125,2023-02-01T22:00,1.155,1.985,4.728,11.765,169.42,25.890
16126,2023-02-01T22:30,1.177,1.923,4.867,11.111,171.71,25.800
16127,2023-02-01T23:00,1.196,2.079,4.991,11.111,169.16,25.840
16128,2023-02-01T23:30,1.149,1.901,4.667,9.524,144.80,25.840
16129,2023-02-02T00:00,1.087,2.190,4.201,10.526,160.01,25.800
16130,2023-02-02T00:30,1.139,1.756,4.473,10.526,164.58,25.750
16131,2023-02-02T01:00,1.069,1.677,4.416,10.526,163.53,25.700
16132,2023-02-02T01:30,1.055,1.771,4.184,10.000,149.64,25.660
16133,2023-02-02T02:00,1.079,1.623,4.374,10.000,165.02,25.610
16134,2023-02-02T02:30,1.038,1.810,4.515,10.000,165.55,25.940
16135,2023-02-02T03:00,1.083,1.809,4.617,10.000,165.20,25.840
16136,2023-02-02T03:30,0.972,1.712,4.366,8.696,141.73,25.840
16137,2023-02-02T04:00,0.993,1.733,4.575,10.000,168.01,26.270
16138,2023-02-02T04:30,0.957,1.898,4.553,9.091,164.67,26.320
16139,2023-02-02T05:00,0.988,1.595,4.700,10.000,157.90,26.460
16140,2023-02-02T05:30,0.971,1.981,4.462,10.000,155.27,26.510
16141,2023-02-02T06:00,1.016,1.949,4.654,10.000,166.69,26.510
16142,2023-02-02T06:30,1.023,1.948,4.641,9.524,156.41,26.510
16143,2023-02-02T07:00,1.069,1.656,4.957,9.524,153.51,26.460
16144,2023-02-02T07:30,1.065,1.782,4.753,9.091,145.07,26.510
16145,2023-02-02T08:00,1.063,1.914,4.897,9.091,144.54,26.510
16146,2023-02-02T08:30,1.044,1.675,4.857,10.000,158.08,26.550
16147,2023-02-02T09:00,1.119,1.738,4.950,9.524,148.06,26.550
16148,2023-02-02T09:30,1.077,1.825,4.780,9.091,142.78,26.510
16149,2023-02-02T10:00,1.026,1.794,4.733,9.091,147.44,26.550
16150,2023-02-02T10:30,0.961,1.704,4.399,10.000,139.44,26.550
16151,2023-02-02T11:00,0.991,1.750,4.766,10.000,148.67,26.550
16152,2023-02-02T11:30,1.096,2.077,5.042,9.524,147.00,26.600
16153,2023-02-02T12:00,0.971,1.538,4.483,10.000,142.96,26.650
16154,2023-02-02T12:30,0.974,1.652,4.324,9.524,147.62,26.650
16155,2023-02-02T13:00,0.980,1.546,4.436,9.524,141.20,26.600
16156,2023-02-02T13:30,0.975,1.742,4.520,9.091,141.64,26.740
16157,2023-02-02T14:00,1.013,1.742,4.113,10.000,141.82,26.600
16158,2023-02-02T14:30,1.021,1.751,4.197,9.091,130.91,26.270
16159,2023-02-02T15:00,1.071,1.940,4.057,10.000,121.60,26.510
16160,2023-02-02T15:30,1.104,1.722,4.005,5.556,40.28,26.650
16161,2023-02-02T16:00,1.112,1.959,4.208,5.882,131.53,26.700
16162,2023-02-02T16:30,1.097,1.846,4.008,9.524,123.27,26.740
16163,2023-02-02T17:00,1.114,1.715,4.313,10.526,136.98,26.930
16164,2023-02-02T17:30,1.134,1.861,4.220,9.091,137.51,27.030
16165,2023-02-02T18:00,1.191,1.919,4.535,5.714,127.13,27.030
16166,2023-02-02T18:30,1.125,2.087,4.451,9.091,127.75,26.930
16167,2023-02-02T19:00,1.181,1.995,4.229,9.524,126.78,26.890
16168,2023-02-02T19:30,1.236,2.360,4.691,5.714,55.31,26.930
16169,2023-02-02T20:00,1.251,2.176,4.598,10.000,117.73,26.890
16170,2023-02-02T20:30,1.256,1.990,4.993,9.524,125.64,26.890
16171,2023-02-02T21:00,1.306,2.421,4.827,5.556,61.90,26.840
16172,2023-02-02T21:30,1.333,2.405,5.030,6.061,59.62,26.740
16173,2023-02-02T22:00,1.366,2.327,5.332,5.882,81.33,26.740
16174,2023-02-02T22:30,1.286,2.192,5.119,6.061,85.64,26.700
16175,2023-02-02T23:00,1.237,2.085,5.097,9.091,116.76,26.740
16176,2023-02-02T23:30,1.244,1.919,5.189,9.524,122.47,26.700
16177,2023-02-03T00:00,1.246,1.893,5.189,9.091,70.52,26.700
16178,2023-02-03T00:30,1.179,1.903,5.358,9.524,105.07,26.650
16179,2023-02-03T01:00,1.120,2.034,5.271,9.524,97.95,26.650
16180,2023-02-03T01:30,1.187,2.201,5.466,8.696,78.17,26.650
16181,2023-02-03T02:00,1.165,1.879,5.657,8.333,75.88,26.650
16182,2023-02-03T02:30,1.143,1.984,5.908,8.333,73.86,26.600
16183,2023-02-03T03:00,1.056,1.757,5.618,7.692,89.42,26.600
16184,2023-02-03T03:30,1.055,1.792,5.937,8.333,74.30,26.600
16185,2023-02-03T04:00,1.064,1.740,6.049,8.696,90.39,26.550
16186,2023-02-03T04:30,0.998,2.108,5.929,11.765,99.09,26.650
16187,2023-02-03T05:00,1.041,1.678,6.320,9.091,85.29,26.700
16188,2023-02-03T05:30,1.020,1.708,6.125,11.765,93.29,26.700
16189,2023-02-03T06:00,1.058,1.913,5.512,8.696,105.42,26.740
16190,2023-02-03T06:30,1.066,1.625,5.911,8.696,82.74,26.790
16191,2023-02-03T07:00,1.032,1.842,5.916,11.111,102.78,26.790
16192,2023-02-03T07:30,1.042,1.738,6.260,7.692,66.21,26.840
16193,2023-02-03T08:00,1.060,2.470,6.711,11.765,100.23,26.930
16194,2023-02-03T08:30,1.115,1.859,6.668,6.897,64.63,26.980
16195,2023-02-03T09:00,1.154,1.734,6.610,11.111,99.79,27.080
16196,2023-02-03T09:30,1.098,1.876,6.462,11.111,102.78,27.130
16197,2023-02-03T10:00,1.158,1.646,6.654,11.111,112.45,27.270
16198,2023-02-03T10:30,1.120,1.859,6.403,10.000,112.45,27.170
16199,2023-02-03T11:00,1.317,2.446,6.692,11.111,108.94,27.270
16200,2023-02-03T11:30,1.238,2.154,5.863,10.526,118.52,27.170
16201,2023-02-03T12:00,1.197,1.868,5.698,11.111,110.69,27.170
16202,2023-02-03T12:30,1.214,1.852,5.559,10.526,109.38,27.130
16203,2023-02-03T13:00,1.288,2.014,6.015,10.526,101.99,27.130
16204,2023-02-03T13:30,1.370,2.068,5.941,10.000,103.49,27.030
16205,2023-02-03T14:00,1.283,2.342,5.293,10.526,115.88,26.980
16206,2023-02-03T14:30,1.276,2.378,5.007,10.526,94.96,26.890
16207,2023-02-03T15:00,1.383,2.511,4.916,10.526,114.83,26.840
16208,2023-02-03T15:30,1.235,2.463,4.624,10.526,114.91,26.740
16209,2023-02-03T16:00,1.382,2.687,4.369,10.526,109.46,26.550
16210,2023-02-03T16:30,1.377,2.252,4.449,10.526,103.84,26.550
16211,2023-02-03T17:00,1.265,2.410,4.361,10.000,115.71,26.550
16212,2023-02-03T17:30,1.355,2.260,4.490,10.526,110.34,26.460
16213,2023-02-03T18:00,1.307,2.159,4.704,10.526,111.31,26.510
16214,2023-02-03T18:30,1.257,2.184,4.269,11.111,112.54,26.550
16215,2023-02-03T19:00,1.359,2.246,4.518,11.111,113.16,26.600
16216,2023-02-03T19:30,1.284,2.271,4.082,10.526,121.24,26.650
16217,2023-02-03T20:00,1.374,2.087,4.437,11.111,118.52,26.700
16218,2023-02-03T20:30,1.337,2.235,4.217,11.111,120.19,26.740
16219,2023-02-03T21:00,1.453,2.672,4.495,11.765,112.89,26.740
16220,2023-02-03T21:30,1.405,2.898,4.391,11.111,112.10,26.650
16221,2023-02-03T22:00,1.350,2.284,4.405,11.111,108.32,26.550
16222,2023-02-03T22:30,1.409,2.357,4.497,11.111,104.98,26.410
16223,2023-02-03T23:00,1.351,2.394,4.343,11.111,111.75,26.220
16224,2023-02-03T23:30,1.335,2.336,4.341,11.111,103.49,26.030
16225,2023-02-04T00:00,1.434,2.462,4.531,11.111,113.86,25.940
16226,2023-02-04T00:30,1.328,2.469,4.330,11.111,106.91,25.800
16227,2023-02-04T01:00,1.319,2.191,4.405,10.526,111.84,25.560
16228,2023-02-04T01:30,1.351,2.162,4.765,11.111,100.76,25.240
16229,2023-02-04T02:00,1.263,2.239,4.774,11.111,101.90,25.050
16230,2023-02-04T02:30,1.377,2.011,4.790,11.111,105.95,25.000
16231,2023-02-04T03:00,1.307,2.351,4.708,11.111,96.45,24.820
16232,2023-02-04T03:30,1.270,2.443,4.516,11.111,108.67,24.910
16233,2023-02-04T04:00,1.285,2.343,4.809,11.111,112.54,24.820
16234,2023-02-04T04:30,1.163,1.963,4.428,10.526,110.08,24.630
16235,2023-02-04T05:00,1.229,2.197,4.657,11.111,106.65,24.590
16236,2023-02-04T05:30,1.254,2.028,4.694,10.526,104.54,24.680
16237,2023-02-04T06:00,1.194,1.974,4.697,11.111,101.46,24.500
16238,2023-02-04T06:30,1.137,2.106,4.461,11.111,107.27,24.500
16239,2023-02-04T07:00,1.130,2.213,4.795,11.111,106.65,24.590
16240,2023-02-04T07:30,1.172,1.960,5.186,11.111,110.52,24.590
16241,2023-02-04T08:00,1.158,1.835,5.347,11.111,101.81,24.540
16242,2023-02-04T08:30,1.126,1.926,5.031,11.111,112.89,24.540
16243,2023-02-04T09:00,1.242,1.905,5.382,11.765,109.20,24.680
16244,2023-02-04T09:30,1.185,1.963,5.266,10.000,98.30,24.730
16245,2023-02-04T10:00,1.292,2.103,5.917,11.111,109.11,24.870
16246,2023-02-04T10:30,1.211,2.391,5.617,11.111,108.85,24.870
16247,2023-02-04T11:00,1.206,1.880,5.880,10.526,105.95,24.870
16248,2023-02-04T11:30,1.313,2.473,6.199,11.111,101.64,24.770
16249,2023-02-04T12:00,1.196,2.067,5.245,10.000,100.32,24.730
16250,2023-02-04T12:30,1.311,2.425,5.327,10.526,101.02,24.680
16251,2023-02-04T13:00,1.280,2.279,5.401,10.526,98.03,24.680
16252,2023-02-04T13:30,1.200,2.180,5.378,10.526,105.86,24.630
16253,2023-02-04T14:00,1.283,2.214,5.517,10.526,101.11,24.540
16254,2023-02-04T14:30,1.153,2.004,5.178,10.526,107.27,24.500
16255,2023-02-04T15:00,1.153,1.847,5.225,11.111,103.13,24.500
16256,2023-02-04T15:30,1.185,2.109,5.324,10.526,95.92,24.500
16257,2023-02-04T16:00,1.131,1.719,5.698,11.111,102.34,24.500
16258,2023-02-04T16:30,1.088,1.606,5.713,10.526,103.84,24.590
16259,2023-02-04T17:00,1.099,1.594,6.160,11.111,104.19,24.630
16260,2023-02-04T17:30,1.086,1.837,6.435,11.111,93.38,25.100
16261,2023-02-04T18:00,1.009,1.664,6.251,10.000,101.46,25.990
16262,2023-02-04T18:30,1.031,1.621,6.778,10.526,102.34,26.030
16263,2023-02-04T19:00,0.986,1.400,6.602,10.526,91.35,26.080
16264,2023-02-04T19:30,0.991,1.544,6.238,11.111,106.74,26.410
16265,2023-02-04T20:00,0.929,1.518,6.230,10.526,102.43,26.460
16266,2023-02-04T20:30,0.982,1.534,6.408,10.526,102.87,26.510
16267,2023-02-04T21:00,0.979,1.714,6.395,10.000,111.75,26.410
16268,2023-02-04T21:30,0.994,1.530,6.119,10.526,104.72,26.550
16269,2023-02-04T22:00,1.058,1.832,5.983,10.526,105.86,26.550
16270,2023-02-04T22:30,1.065,1.680,5.912,11.111,100.94,26.550
16271,2023-02-04T23:00,1.024,1.842,5.772,10.526,115.35,26.550
16272,2023-02-04T23:30,1.048,1.957,5.603,11.111,113.07,26.600
16273,2023-02-05T00:00,1.113,1.842,5.719,10.526,108.67,26.600
16274,2023-02-05T00:30,1.264,1.990,6.232,9.524,100.67,26.600
16275,2023-02-05T01:00,1.210,1.870,5.667,10.000,118.69,26.650
16276,2023-02-05T01:30,1.175,1.970,5.572,10.526,103.13,26.600
16277,2023-02-05T02:00,1.142,2.123,5.581,10.526,96.28,26.600
16278,2023-02-05T02:30,1.076,1.989,5.176,10.000,99.18,26.550
16279,2023-02-05T03:00,1.108,2.102,5.376,11.111,101.46,26.550
16280,2023-02-05T03:30,1.122,2.077,5.353,10.000,104.72,26.600
16281,2023-02-05T04:00,1.133,2.055,5.122,10.526,103.92,26.600
16282,2023-02-05T04:30,1.145,1.783,5.301,10.000,104.80,26.600
16283,2023-02-05T05:00,1.109,2.249,5.105,10.526,104.72,26.600
16284,2023-02-05T05:30,1.133,1.970,5.200,10.526,95.84,26.600
16285,2023-02-05T06:00,1.150,2.006,5.061,10.526,98.83,26.650
16286,2023-02-05T06:30,1.172,2.205,5.132,10.526,103.66,26.650
16287,2023-02-05T07:00,1.251,2.155,5.029,10.000,103.66,26.650
16288,2023-02-05T07:30,1.249,2.530,4.989,10.000,107.62,26.650
16289,2023-02-05T08:00,1.249,1.968,4.986,10.526,105.77,26.650
16290,2023-02-05T08:30,1.245,2.373,4.897,10.526,101.11,26.650
16291,2023-02-05T09:00,1.180,1.932,4.842,10.526,101.20,26.700
16292,2023-02-05T09:30,1.230,2.057,4.832,9.091,146.65,26.700
16293,2023-02-05T10:00,1.277,2.338,4.996,10.526,100.94,26.740
16294,2023-02-05T10:30,1.245,1.886,4.803,10.526,105.42,26.740
16295,2023-02-05T11:00,1.201,1.990,4.479,10.526,100.23,26.790
16296,2023-02-05T11:30,1.237,1.857,4.605,10.000,105.95,26.790
16297,2023-02-05T12:00,1.362,2.218,4.712,11.111,99.62,26.790
16298,2023-02-05T12:30,1.285,2.167,4.485,10.526,92.76,26.790
16299,2023-02-05T13:00,1.314,2.194,4.424,10.000,102.61,26.700
16300,2023-02-05T13:30,1.268,2.134,4.292,5.882,86.87,26.740
16301,2023-02-05T14:00,1.278,2.136,4.223,10.000,77.55,26.650
16302,2023-02-05T14:30,1.357,2.091,4.441,10.526,84.85,26.600
16303,2023-02-05T15:00,1.294,1.909,4.178,10.000,89.16,26.600
16304,2023-02-05T15:30,1.280,2.476,4.232,10.000,100.94,26.600
16305,2023-02-05T16:00,1.297,2.257,4.192,4.444,102.87,26.700
16306,2023-02-05T16:30,1.229,2.281,4.057,10.000,101.90,26.700
16307,2023-02-05T17:00,1.294,2.228,4.030,4.878,138.21,26.700
16308,2023-02-05T17:30,1.273,2.087,3.955,4.348,130.12,26.650
16309,2023-02-05T18:00,1.364,2.098,4.145,10.526,99.79,26.650
16310,2023-02-05T18:30,1.369,2.307,4.079,10.000,112.72,26.650
16311,2023-02-05T19:00,1.476,2.420,4.314,4.762,129.77,26.550
16312,2023-02-05T19:30,1.516,2.773,4.089,5.000,124.32,26.460
16313,2023-02-05T20:00,1.465,2.913,3.692,5.556,114.03,26.460
16314,2023-02-05T20:30,1.622,2.868,4.260,5.128,123.53,26.360
16315,2023-02-05T21:00,1.509,2.451,4.247,5.405,129.68,26.320
16316,2023-02-05T21:30,1.548,2.905,4.447,5.263,117.11,26.270
16317,2023-02-05T22:00,1.584,2.692,4.448,5.714,114.56,26.220
16318,2023-02-05T22:30,1.622,2.917,4.425,5.263,114.12,26.220
16319,2023-02-05T23:00,1.546,2.344,4.233,5.714,110.69,26.270
16320,2023-02-05T23:30,1.457,2.621,4.403,5.714,112.36,26.270
16321,2023-02-06T00:00,1.488,2.506,4.643,6.452,120.19,26.320
16322,2023-02-06T00:30,1.414,2.571,4.482,6.452,113.60,26.320
16323,2023-02-06T01:00,1.497,2.240,4.853,6.061,114.56,26.320
16324,2023-02-06T01:30,1.543,2.672,4.717,6.452,101.11,26.320
16325,2023-02-06T02:00,1.450,2.574,4.770,6.250,98.74,26.270
16326,2023-02-06T02:30,1.542,2.890,4.821,6.061,117.64,26.270
16327,2023-02-06T03:00,1.486,2.829,4.764,6.452,100.23,26.220
16328,2023-02-06T03:30,1.562,2.545,4.918,10.000,115.71,26.220
16329,2023-02-06T04:00,1.520,2.366,4.646,7.143,101.38,26.170
16330,2023-02-06T04:30,1.544,3.034,4.830,6.250,108.23,26.220
16331,2023-02-06T05:00,1.450,2.252,4.812,6.061,106.65,26.270
16332,2023-02-06T05:30,1.445,2.284,4.980,6.667,109.29,26.320
16333,2023-02-06T06:00,1.519,3.015,4.881,6.452,111.84,26.320
16334,2023-02-06T06:30,1.538,2.309,5.017,7.143,100.50,26.360
16335,2023-02-06T07:00,1.513,2.785,4.955,6.897,101.11,26.360
16336,2023-02-06T07:30,1.492,2.452,5.089,6.250,103.66,26.410
16337,2023-02-06T08:00,1.542,2.378,5.055,6.897,105.86,26.360
16338,2023-02-06T08:30,1.529,2.447,5.135,7.143,106.12,26.360
16339,2023-02-06T09:00,1.630,2.507,5.161,7.407,91.79,26.410
16340,2023-02-06T09:30,1.597,3.068,4.959,6.667,93.29,26.410
16341,2023-02-06T10:00,1.652,2.984,5.231,6.667,105.95,26.360
16342,2023-02-06T10:30,1.651,2.767,5.115,7.143,96.10,26.360
16343,2023-02-06T11:00,1.680,2.593,5.144,6.452,101.73,26.360
16344,2023-02-06T11:30,1.617,2.546,5.234,10.526,127.92,26.360
16345,2023-02-06T12:00,1.729,3.037,5.279,7.407,90.03,26.360
16346,2023-02-06T12:30,1.703,2.715,5.220,6.897,90.39,26.410
16347,2023-02-06T13:00,1.704,2.865,5.268,10.000,127.22,26.410
16348,2023-02-06T13:30,1.729,2.817,5.430,6.667,94.69,26.410
16349,2023-02-06T14:00,1.733,3.341,5.564,6.667,95.05,26.410
16350,2023-02-06T14:30,1.653,2.705,4.987,6.667,93.02,26.410
16351,2023-02-06T15:00,1.725,2.795,4.921,10.526,93.73,26.360
16352,2023-02-06T15:30,1.763,3.118,5.023,10.000,128.01,26.360
16353,2023-02-06T16:00,1.730,3.248,4.959,10.000,110.69,26.320
16354,2023-02-06T16:30,1.667,2.740,4.796,6.667,98.21,26.320
16355,2023-02-06T17:00,1.661,2.582,5.033,10.000,104.80,26.320
16356,2023-02-06T17:30,1.578,2.679,4.670,10.526,114.12,26.270
16357,2023-02-06T18:00,1.591,2.672,4.794,9.091,120.72,26.320
16358,2023-02-06T18:30,1.563,2.618,4.867,9.524,129.42,26.360
16359,2023-02-06T19:00,1.565,2.970,4.773,10.000,128.28,26.360
16360,2023-02-06T19:30,1.514,2.701,4.674,10.526,113.60,26.410
16361,2023-02-06T20:00,1.540,2.795,4.827,9.524,129.95,26.460
16362,2023-02-06T20:30,1.604,2.540,5.139,10.526,121.24,26.460
16363,2023-02-06T21:00,1.595,2.565,4.949,11.111,133.38,26.460
16364,2023-02-06T21:30,1.596,2.378,5.279,10.000,112.45,26.460
16365,2023-02-06T22:00,1.653,2.845,5.227,10.000,128.10,26.410
16366,2023-02-06T22:30,1.548,2.667,5.307,11.111,128.89,26.410
16367,2023-02-06T23:00,1.518,2.373,5.118,10.526,101.29,26.360
16368,2023-02-06T23:30,1.605,2.532,5.350,9.524,121.07,26.360
16369,2023-02-07T00:00,1.708,2.670,5.535,11.111,127.66,26.410
16370,2023-02-07T00:30,1.732,2.748,5.606,8.000,117.11,26.410
16371,2023-02-07T01:00,1.619,2.842,5.495,7.407,88.98,26.360
16372,2023-02-07T01:30,1.669,2.592,5.549,10.526,118.08,26.360
16373,2023-02-07T02:00,1.588,2.476,5.375,8.696,109.11,26.360
16374,2023-02-07T02:30,1.620,2.728,5.362,9.524,98.65,26.410
16375,2023-02-07T03:00,1.602,2.733,5.390,9.524,120.98,26.360
16376,2023-02-07T03:30,1.526,2.538,5.360,9.524,90.74,26.360
16377,2023-02-07T04:00,1.578,3.014,5.261,7.407,96.10,26.360
16378,2023-02-07T04:30,1.513,2.427,5.251,8.000,90.12,26.360
16379,2023-02-07T05:00,1.648,2.505,5.815,7.692,91.53,26.360
16380,2023-02-07T05:30,1.536,2.328,5.410,8.333,94.69,26.360
16381,2023-02-07T06:00,1.563,2.680,5.861,11.111,115.71,26.360
16382,2023-02-07T06:30,1.553,2.486,5.610,8.000,91.00,26.360
16383,2023-02-07T07:00,1.655,2.743,5.993,7.692,97.07,26.360
16384,2023-02-07T07:30,1.622,2.631,5.583,10.526,120.28,26.410
16385,2023-02-07T08:00,1.537,2.458,5.809,10.000,121.07,26.410
16386,2023-02-07T08:30,1.528,2.582,5.839,8.696,113.95,26.360
16387,2023-02-07T09:00,1.524,2.601,5.884,10.000,111.57,26.360
16388,2023-02-07T09:30,1.678,2.666,5.643,10.526,117.99,26.360
16389,2023-02-07T10:00,1.657,2.667,5.613,10.526,115.88,26.360
16390,2023-02-07T10:30,1.558,2.675,5.484,10.526,112.98,26.360
16391,2023-02-07T11:00,1.511,2.254,5.315,11.765,135.92,26.360
16392,2023-02-07T11:30,1.509,2.393,5.445,11.765,122.21,26.360
16393,2023-02-07T12:00,1.614,2.722,5.450,10.000,122.12,26.360
16394,2023-02-07T12:30,1.614,2.965,5.475,10.526,105.16,26.360
16395,2023-02-07T13:00,1.658,2.679,5.158,7.143,95.22,26.360
16396,2023-02-07T13:30,1.604,2.727,5.166,9.524,123.79,26.360
16397,2023-02-07T14:00,1.602,2.515,5.163,10.526,122.21,26.360
16398,2023-02-07T14:30,1.615,2.795,5.199,10.526,115.97,26.410
16399,2023-02-07T15:00,1.561,2.837,5.396,11.111,117.11,26.360
16400,2023-02-07T15:30,1.554,2.519,5.113,10.000,102.78,26.360
16401,2023-02-07T16:00,1.612,2.376,5.248,10.000,105.24,26.360
16402,2023-02-07T16:30,1.605,2.872,5.175,11.765,106.91,26.360
16403,2023-02-07T17:00,1.544,2.620,5.047,10.000,102.61,26.360
16404,2023-02-07T17:30,1.497,2.281,5.185,7.692,115.79,26.360
16405,2023-02-07T18:00,1.493,2.464,4.859,10.000,114.56,26.360
16406,2023-02-07T18:30,1.494,2.698,4.964,9.524,108.41,26.360
16407,2023-02-07T19:00,1.541,2.419,5.026,10.526,117.02,26.360
16408,2023-02-07T19:30,1.470,3.302,4.904,7.407,86.52,26.360
16409,2023-02-07T20:00,1.535,2.682,4.960,10.000,109.99,26.360
16410,2023-02-07T20:30,1.457,2.429,4.948,10.526,102.25,26.320
16411,2023-02-07T21:00,1.473,2.570,4.963,10.526,110.34,26.320
16412,2023-02-07T21:30,1.504,2.486,4.997,10.526,89.33,26.270
16413,2023-02-07T22:00,1.493,3.152,5.126,10.526,103.75,26.270
16414,2023-02-07T22:30,1.484,2.479,5.115,10.000,106.56,26.270
16415,2023-02-07T23:00,1.518,2.372,5.487,11.111,102.69,26.270
16416,2023-02-07T23:30,1.566,2.510,5.310,11.111,114.56,26.270
16417,2023-02-08T00:00,1.692,2.820,5.357,8.000,84.41,26.270
16418,2023-02-08T00:30,1.529,2.725,5.287,10.000,112.36,26.270
16419,2023-02-08T01:00,1.526,3.003,5.193,10.526,109.02,26.270
16420,2023-02-08T01:30,1.621,2.905,5.150,11.111,101.64,26.270
16421,2023-02-08T02:00,1.720,2.922,5.336,9.091,90.39,26.270
16422,2023-02-08T02:30,1.566,3.006,5.069,7.692,88.36,26.270
16423,2023-02-08T03:00,1.665,3.190,5.331,9.091,103.22,26.220
16424,2023-02-08T03:30,1.572,2.789,5.037,8.696,91.97,26.220
16425,2023-02-08T04:00,1.672,3.073,5.247,8.000,78.78,26.220
16426,2023-02-08T04:30,1.570,2.944,4.897,10.000,109.38,26.220
16427,2023-02-08T05:00,1.659,2.636,5.306,9.524,113.68,26.220
16428,2023-02-08T05:30,1.686,3.199,5.243,7.692,75.44,26.220
16429,2023-02-08T06:00,1.609,2.953,5.164,8.333,102.17,26.220
16430,2023-02-08T06:30,1.575,2.930,5.243,7.143,83.79,26.220
16431,2023-02-08T07:00,1.507,2.389,4.978,8.000,105.68,26.220
16432,2023-02-08T07:30,1.558,2.302,5.153,8.696,82.21,26.220
16433,2023-02-08T08:00,1.586,3.311,5.195,7.407,82.39,26.220
16434,2023-02-08T08:30,1.673,2.608,5.493,10.526,83.00,26.220
16435,2023-02-08T09:00,1.624,2.784,5.280,7.407,76.85,26.270
16436,2023-02-08T09:30,1.634,2.822,5.245,8.000,79.92,26.270
16437,2023-02-08T10:00,1.641,2.990,5.251,7.692,74.03,26.270
16438,2023-02-08T10:30,1.666,2.796,5.257,7.692,88.72,26.270
16439,2023-02-08T11:00,1.664,2.783,5.205,7.143,81.68,26.320
16440,2023-02-08T11:30,1.652,2.768,5.110,6.667,87.57,26.320
16441,2023-02-08T12:00,1.667,2.809,5.218,8.000,70.08,26.320
16442,2023-02-08T12:30,1.584,3.734,5.104,9.524,118.08,26.360
16443,2023-02-08T13:00,1.559,2.463,5.012,9.524,107.00,26.360
16444,2023-02-08T13:30,1.518,2.438,4.734,6.897,77.55,26.360
16445,2023-02-08T14:00,1.536,2.606,4.835,6.452,85.81,26.360
16446,2023-02-08T14:30,1.540,2.655,4.833,6.897,84.14,26.360
16447,2023-02-08T15:00,1.613,2.744,4.884,7.143,86.34,26.360
16448,2023-02-08T15:30,1.543,2.413,4.619,6.897,74.83,26.360
16449,2023-02-08T16:00,1.491,2.653,4.407,7.407,91.62,26.360
16450,2023-02-08T16:30,1.510,2.623,4.520,7.407,80.28,26.360
16451,2023-02-08T17:00,1.438,2.419,4.306,6.897,91.62,26.360
16452,2023-02-08T17:30,1.492,2.531,4.364,7.692,99.35,26.320
16453,2023-02-08T18:00,1.528,2.303,4.709,7.407,79.22,26.320
16454,2023-02-08T18:30,1.450,2.344,4.528,6.897,111.75,26.320
16455,2023-02-08T19:00,1.518,2.240,4.828,7.143,79.05,26.320
16456,2023-02-08T19:30,1.408,2.414,4.411,6.897,81.24,26.320
16457,2023-02-08T20:00,1.434,2.750,4.466,10.526,122.39,26.270
16458,2023-02-08T20:30,1.465,2.411,4.551,7.143,82.03,26.270
